3.47458750180946e-05,4.67109787380805e-05,6.15278200999848e-05,7.94073928367955e-05,0.000100412364317258,0.000124408569492882,0.000151025487740078,0.000179633381301799,0.000209344082875249,0.000239040331567015,0.000267435171379188,0.000293158647543596,0.000314864533234578,0.000331345918698281,0.000341646011238044,0.000345150042331633,0.000341646011238044,0.000331345918698281,0.000314864533234578,0.000293158647543596,0.000267435171379188,0.000239040331567015,0.000209344082875249,0.000179633381301799,0.000151025487740078,0.000124408569492882,0.000100412364317258,7.94073928367955e-05,6.15278200999848e-05,4.67109787380805e-05,3.47458750180946e-05
4.67109787380805e-05,6.27963904645697e-05,8.27155653726988e-05,0.000106752155083569,0.000134990407126637,0.000167249955322486,0.000203032686414178,0.000241492005893308,0.000281433896801743,0.000321356357828252,0.000359529256281575,0.000394110879209749,0.000423291412567296,0.000445448334664329,0.000459295371280174,0.000464006051953059,0.000459295371280174,0.000445448334664329,0.000423291412567296,0.000394110879209749,0.000359529256281575,0.000321356357828252,0.000281433896801743,0.000241492005893308,0.000203032686414178,0.000167249955322486,0.000134990407126637,0.000106752155083569,8.27155653726988e-05,6.27963904645697e-05,4.67109787380805e-05
6.15278200999848e-05,8.27155653726988e-05,0.000108953153267391,0.000140614210421433,0.00017780970789508,0.000220302066897673,0.000267435171379188,0.000318093884898086,0.000370705445277658,0.000423291412567296,0.000473572851581896,0.000519123853332916,0.000557560526152641,0.000586745680340906,0.000604985032219933,0.000611189952793637,0.000604985032219933,0.000586745680340906,0.000557560526152641,0.000519123853332916,0.000473572851581896,0.000423291412567296,0.000370705445277658,0.000318093884898086,0.000267435171379188,0.000220302066897673,0.00017780970789508,0.000140614210421433,0.000108953153267391,8.27155653726988e-05,6.15278200999848e-05
7.94073928367955e-05,0.000106752155083569,0.000140614210421433,0.000181475758888024,0.000229480018991019,0.000284320373133223,0.000345150042331633,0.000410529838958018,0.000478429966673067,0.000546297064117532,0.000611189952793637,0.000669977770796532,0.000719583883494422,0.000757250048163736,0.000780789633629187,0.000788797662594239,0.000780789633629187,0.000757250048163736,0.000719583883494422,0.000669977770796532,0.000611189952793637,0.000546297064117532,0.000478429966673067,0.000410529838958018,0.000345150042331633,0.000284320373133223,0.000229480018991019,0.000181475758888024,0.000140614210421433,0.000106752155083569,7.94073928367955e-05
0.000100412364317258,0.000134990407126637,0.00017780970789508,0.000229480018991019,0.000290182443312508,0.000359529256281575,0.00043644968757445,0.000519123853332916,0.000604985032219933,0.00069080444361598,0.000772862903748737,0.000847201370078386,0.000909929371623796,0.00095755905085256,0.000987325365388186,0.000997451691076207,0.000987325365388186,0.00095755905085256,0.000909929371623796,0.000847201370078386,0.000772862903748737,0.00069080444361598,0.000604985032219933,0.000519123853332916,0.00043644968757445,0.000359529256281575,0.000290182443312508,0.000229480018991019,0.00017780970789508,0.000134990407126637,0.000100412364317258
0.000124408569492882,0.000167249955322486,0.000220302066897673,0.000284320373133223,0.000359529256281575,0.000445448334664329,0.00054075094890899,0.000643182305504985,0.000749562296783314,0.000855890539117792,0.00095755905085256,0.00104966267093211,0.00112738119685742,0.00118639325477026,0.00122327302187495,0.00123581930242149,0.00122327302187495,0.00118639325477026,0.00112738119685742,0.00104966267093211,0.00095755905085256,0.000855890539117792,0.000749562296783314,0.000643182305504985,0.00054075094890899,0.000445448334664329,0.000359529256281575,0.000284320373133223,0.000220302066897673,0.000167249955322486,0.000124408569492882
0.000151025487740078,0.000203032686414178,0.000267435171379188,0.000345150042331633,0.00043644968757445,0.00054075094890899,0.000656443331337903,0.000780789633629187,0.000909929371623796,0.00103900628911081,0.00116242653769288,0.00127423550874561,0.00136858172888264,0.00144021927656252,0.00148498938233121,0.00150021990983095,0.00148498938233121,0.00144021927656252,0.00136858172888264,0.00127423550874561,0.00116242653769288,0.00103900628911081,0.000909929371623796,0.000780789633629187,0.000656443331337903,0.00054075094890899,0.00043644968757445,0.000345150042331633,0.000267435171379188,0.000203032686414178,0.000151025487740078
0.000179633381301799,0.000241492005893308,0.000318093884898086,0.000410529838958018,0.000519123853332916,0.000643182305504985,0.000780789633629187,0.000928690144113891,0.00108229208338605,0.00123581930242149,0.00138261834214426,0.00151560664650679,0.00162782433101728,0.00171303176924819,0.00176628241985566,0.00178439797898894,0.00176628241985566,0.00171303176924819,0.00162782433101728,0.00151560664650679,0.00138261834214426,0.00123581930242149,0.00108229208338605,0.000928690144113891,0.000780789633629187,0.000643182305504985,0.000519123853332916,0.000410529838958018,0.000318093884898086,0.000241492005893308,0.000179633381301799
0.000209344082875249,0.000281433896801743,0.000370705445277658,0.000478429966673067,0.000604985032219933,0.000749562296783314,0.000909929371623796,0.00108229208338605,0.00126129921931902,0.00144021927656252,0.00161129833834391,0.00176628241985566,0.00189706049727081,0.00199636093286541,0.00205841904552322,0.00207953085160874,0.00205841904552322,0.00199636093286541,0.00189706049727081,0.00176628241985566,0.00161129833834391,0.00144021927656252,0.00126129921931902,0.00108229208338605,0.000909929371623796,0.000749562296783314,0.000604985032219933,0.000478429966673067,0.000370705445277658,0.000281433896801743,0.000209344082875249
0.000239040331567015,0.000321356357828252,0.000423291412567296,0.000546297064117532,0.00069080444361598,0.000855890539117792,0.00103900628911081,0.00123581930242149,0.00144021927656252,0.00164451981957315,0.0018398670923058,0.00201683625103886,0.00216616569258627,0.00227955226995339,0.00235041356023874,0.00237452015574098,0.00235041356023874,0.00227955226995339,0.00216616569258627,0.00201683625103886,0.0018398670923058,0.00164451981957315,0.00144021927656252,0.00123581930242149,0.00103900628911081,0.000855890539117792,0.00069080444361598,0.000546297064117532,0.000423291412567296,0.000321356357828252,0.000239040331567015
0.000267435171379188,0.000359529256281575,0.000473572851581896,0.000611189952793637,0.000772862903748737,0.00095755905085256,0.00116242653769288,0.00138261834214426,0.00161129833834391,0.0018398670923058,0.00205841904552322,0.00225640980710036,0.00242347761750036,0.00255033302533673,0.00262961170265191,0.00265658184387138,0.00262961170265191,0.00255033302533673,0.00242347761750036,0.00225640980710036,0.00205841904552322,0.0018398670923058,0.00161129833834391,0.00138261834214426,0.00116242653769288,0.00095755905085256,0.000772862903748737,0.000611189952793637,0.000473572851581896,0.000359529256281575,0.000267435171379188
0.000293158647543596,0.000394110879209749,0.000519123853332916,0.000669977770796532,0.000847201370078386,0.00104966267093211,0.00127423550874561,0.00151560664650679,0.00176628241985566,0.00201683625103886,0.00225640980710036,0.00247344447606612,0.00265658184387138,0.00279563894546021,0.00288254310881653,0.00291210739567971,0.00288254310881653,0.00279563894546021,0.00265658184387138,0.00247344447606612,0.00225640980710036,0.00201683625103886,0.00176628241985566,0.00151560664650679,0.00127423550874561,0.00104966267093211,0.000847201370078386,0.000669977770796532,0.000519123853332916,0.000394110879209749,0.000293158647543596
